11110	6.6609
7364	4.4150
3759	2.2537
3645	2.1853
3419	2.0498
2583	1.5486
2134	1.2794
2094	1.2554
2077	1.2452
2042	1.2243
2035	1.2201
1771	1.0618
1732	1.0384
1706	1.0228
1668	1.0000
1602	0.9605
1545	0.9263
1397	0.8376
1383	0.8292
1332	0.7986
1324	0.7938
1285	0.7704
1243	0.7452
1240	0.7434
1231	0.7380
1192	0.7147
1171	0.7021
1149	0.6889
1137	0.6817
1135	0.6805
1107	0.6637
1106	0.6631
1092	0.6547
1049	0.6289
1044	0.6259
1018	0.6103
1012	0.6067
965	0.5786
950	0.5696
933	0.5594
904	0.5420
876	0.5252
813	0.4874
797	0.4778
775	0.4646
766	0.4592
759	0.4551
733	0.4395
725	0.4347
694	0.4161
673	0.4035
663	0.3975
659	0.3951
659	0.3951
658	0.3945
658	0.3945
649	0.3891
628	0.3765
620	0.3717
619	0.3711
616	0.3693
611	0.3663
607	0.3639
604	0.3621
596	0.3573
581	0.3483
578	0.3465
569	0.3411
569	0.3411
566	0.3393
557	0.3339
552	0.3309
546	0.3273
546	0.3273
546	0.3273
544	0.3262
534	0.3202
526	0.3154
525	0.3148
518	0.3106
517	0.3100
501	0.3004
499	0.2992
495	0.2968
483	0.2896
480	0.2878
474	0.2842
473	0.2836
458	0.2746
458	0.2746
453	0.2716
453	0.2716
451	0.2704
443	0.2656
441	0.2644
439	0.2632
439	0.2632
439	0.2632
434	0.2602
434	0.2602
433	0.2596
431	0.2584
428	0.2566
423	0.2536
420	0.2518
419	0.2512
417	0.2500
412	0.2470
407	0.2440
398	0.2386
396	0.2374
395	0.2368
393	0.2356
387	0.2320
385	0.2308
382	0.2290
372	0.2230
367	0.2200
362	0.2170
360	0.2158
354	0.2122
352	0.2110
342	0.2050
338	0.2026
338	0.2026
335	0.2008
334	0.2002
332	0.1990
331	0.1984
330	0.1978
326	0.1955
323	0.1937
320	0.1919
318	0.1907
316	0.1895
311	0.1865
310	0.1859
309	0.1853
308	0.1847
307	0.1841
297	0.1781
296	0.1775
293	0.1757
281	0.1685
279	0.1673
273	0.1637
272	0.1631
271	0.1625
270	0.1619
267	0.1601
264	0.1583
261	0.1565
259	0.1553
258	0.1547
257	0.1541
249	0.1493
246	0.1475
246	0.1475
246	0.1475
244	0.1463
243	0.1457
243	0.1457
242	0.1451
240	0.1439
240	0.1439
239	0.1433
238	0.1427
237	0.1421
236	0.1415
235	0.1409
234	0.1403
233	0.1397
232	0.1391
231	0.1385
229	0.1373
228	0.1367
228	0.1367
226	0.1355
226	0.1355
222	0.1331
221	0.1325
221	0.1325
220	0.1319
218	0.1307
217	0.1301
216	0.1295
216	0.1295
215	0.1289
214	0.1283
213	0.1277
211	0.1265
206	0.1235
204	0.1223
203	0.1217
202	0.1211
202	0.1211
201	0.1205
197	0.1181
196	0.1175
195	0.1169
190	0.1139
189	0.1133
188	0.1127
185	0.1109
181	0.1085
180	0.1079
179	0.1073
177	0.1061
177	0.1061
176	0.1055
175	0.1049
175	0.1049
174	0.1043
169	0.1013
167	0.1001
166	0.0995
166	0.0995
165	0.0989
164	0.0983
164	0.0983
163	0.0977
162	0.0971
162	0.0971
162	0.0971
162	0.0971
161	0.0965
160	0.0959
159	0.0953
158	0.0947
158	0.0947
158	0.0947
156	0.0935
155	0.0929
151	0.0905
150	0.0899
150	0.0899
150	0.0899
149	0.0893
148	0.0887
146	0.0875
146	0.0875
146	0.0875
144	0.0863
144	0.0863
144	0.0863
143	0.0857
140	0.0839
139	0.0833
138	0.0827
137	0.0821
137	0.0821
136	0.0815
133	0.0797
132	0.0791
131	0.0785
130	0.0779
130	0.0779
129	0.0773
129	0.0773
128	0.0767
128	0.0767
122	0.0731
122	0.0731
120	0.0719
120	0.0719
118	0.0707
118	0.0707
117	0.0701
116	0.0695
116	0.0695
116	0.0695
115	0.0689
113	0.0677
113	0.0677
112	0.0671
111	0.0665
110	0.0659
109	0.0654
108	0.0648
107	0.0642
107	0.0642
107	0.0642
106	0.0636
106	0.0636
104	0.0624
104	0.0624
104	0.0624
104	0.0624
101	0.0606
101	0.0606
101	0.0606
101	0.0606
100	0.0600
100	0.0600
99	0.0594
99	0.0594
97	0.0582
96	0.0576
96	0.0576
95	0.0570
95	0.0570
94	0.0564
94	0.0564
93	0.0558
92	0.0552
91	0.0546
90	0.0540
90	0.0540
89	0.0534
87	0.0522
85	0.0510
85	0.0510
82	0.0492
82	0.0492
81	0.0486
79	0.0474
79	0.0474
78	0.0468
78	0.0468
78	0.0468
78	0.0468
77	0.0462
77	0.0462
77	0.0462
77	0.0462
76	0.0456
76	0.0456
76	0.0456
75	0.0450
75	0.0450
75	0.0450
75	0.0450
74	0.0444
74	0.0444
73	0.0438
73	0.0438
71	0.0426
71	0.0426
70	0.0420
70	0.0420
69	0.0414
68	0.0408
67	0.0402
67	0.0402
66	0.0396
66	0.0396
66	0.0396
64	0.0384
64	0.0384
63	0.0378
63	0.0378
63	0.0378
61	0.0366
61	0.0366
61	0.0366
61	0.0366
61	0.0366
60	0.0360
60	0.0360
60	0.0360
60	0.0360
60	0.0360
60	0.0360
59	0.0354
59	0.0354
59	0.0354
59	0.0354
58	0.0348
58	0.0348
57	0.0342
57	0.0342
57	0.0342
56	0.0336
56	0.0336
55	0.0330
55	0.0330
55	0.0330
54	0.0324
54	0.0324
53	0.0318
53	0.0318
53	0.0318
52	0.0312
52	0.0312
51	0.0306
51	0.0306
50	0.0300
50	0.0300
50	0.0300
50	0.0300
49	0.0294
49	0.0294
49	0.0294
48	0.0288
48	0.0288
48	0.0288
47	0.0282
47	0.0282
47	0.0282
46	0.0276
46	0.0276
46	0.0276
45	0.0270
45	0.0270
45	0.0270
43	0.0258
43	0.0258
43	0.0258
43	0.0258
43	0.0258
43	0.0258
42	0.0252
41	0.0246
41	0.0246
41	0.0246
41	0.0246
41	0.0246
40	0.0240
40	0.0240
40	0.0240
39	0.0234
39	0.0234
39	0.0234
38	0.0228
38	0.0228
38	0.0228
38	0.0228
37	0.0222
37	0.0222
37	0.0222
36	0.0216
36	0.0216
36	0.0216
35	0.0210
35	0.0210
35	0.0210
35	0.0210
35	0.0210
35	0.0210
35	0.0210
33	0.0198
33	0.0198
33	0.0198
33	0.0198
33	0.0198
32	0.0192
32	0.0192
32	0.0192
31	0.0186
31	0.0186
30	0.0180
30	0.0180
30	0.0180
29	0.0174
29	0.0174
29	0.0174
28	0.0168
28	0.0168
27	0.0162
26	0.0156
26	0.0156
26	0.0156
26	0.0156
26	0.0156
26	0.0156
25	0.0150
25	0.0150
25	0.0150
25	0.0150
25	0.0150
24	0.0144
24	0.0144
24	0.0144
